company_id;current_status;industry;industry_category;country;size;overall_score
0018000000OO2lJAAT;certified;Food & Beverage;Consumer Products & Services;United States;10-49;150.4
0018000000OO2lJAAT;certified;Food & Beverage;Consumer Products & Services;United States;10-49;148.3
0018000000OO2lJAAT;certified;Food & Beverage;Consumer Products & Services;United States;01-09;128.8
0013b00001p4BXNAA2;certified;Architecture/Design/Planning;Building;United Kingdom;50-249;121.5
001C000001WEa9FIAT;certified;Other;Business Products & Services;Canada;250-999;81.9
001C000001WEa9FIAT;certified;Other;Business Products & Services;Canada;250-999;86.1
001C000001XvH4gIAF;certified;Healthcare Providers;Health & Human Services;Netherlands The;50-249;88.0
001C000001XvH4gIAF;certified;Healthcare Providers;Health & Human Services;Netherlands The;50-249;87.5
0013b00001qHBFdAAO;certified;Marketing & Communications Services;Business Products & Services;Netherlands The;01-09;89.8
0018000000f9ZkYAAU;certified;Food & Beverage;Consumer Products & Services;Canada;01-09;94.8
0018000000f9ZkYAAU;certified;Food & Beverage;Consumer Products & Services;Canada;01-09;106.7
0018000000f9ZkYAAU;certified;Food & Beverage;Consumer Products & Services;Canada;01-09;140.1
0018000000f9ZkYAAU;certified;Food & Beverage;Consumer Products & Services;Canada;01-09;116.2
001C000001YmrPUIAZ;certified;Home & Personal Care;Consumer Products & Services;Greece;250-999;117.2
001C000001YmrPUIAZ;certified;Home & Personal Care;Consumer Products & Services;Greece;250-999;84.5
001C000000nzPI5IAM;certified;Credit Provider;Financial Services;United States;50-249;158.9
001C000000nzPI5IAM;certified;Credit Provider;Financial Services;United States;50-249;176.0
001C000000nzPI5IAM;certified;Credit Provider;Financial Services;United States;50-249;165.4
001C000000nzPI5IAM;certified;Credit Provider;Financial Services;United States;50-249;151.8
0018000000OO2l3AAD;certified;Apparel  Footwear & Accessories;Consumer Products & Services;United States;10-49;80.7
0018000000OO2l3AAD;certified;Apparel  Footwear & Accessories;Consumer Products & Services;United States;10-49;96.9
001C000001aie8sIAA;certified;Apparel  Footwear & Accessories;Consumer Products & Services;New Zealand;0;80.8
001C000001aie8sIAA;certified;Apparel  Footwear & Accessories;Consumer Products & Services;New Zealand;01-09;83.6
0013b00001vJRolAAG;certified;Home & Personal Care;Consumer Products & Services;United Kingdom;01-09;123.5
001C000000v9VU5IAM;certified;Food & Beverage;Consumer Products & Services;United States;50-249;90.5
001C000000v9VU5IAM;certified;Food & Beverage;Consumer Products & Services;United States;50-249;88.9
001C000000v9VU5IAM;certified;Food & Beverage;Consumer Products & Services;United States;50-249;93.4
001C000001gfAX4IAM;certified;Agricultural Services;Agriculture;Bangladesh;250-999;109.5
001C000001VNDv6IAH;certified;Other;Health & Human Services;Canada;10-49;100.2
001C000001VNDv6IAH;certified;Other;Health & Human Services;Canada;10-49;103.8
001C0000014xuXzIAI;certified;Restaurant;Restaurant  Hospitality & Travel;United States;01-09;110.8
001C0000014xuXzIAI;certified;Restaurant;Restaurant  Hospitality & Travel;United States;01-09;128.0
001C000001afeGsIAI;certified;Machinery & Equipment;Business Products & Services;Italy;10-49;80.4
001C000001afeGsIAI;certified;Machinery & Equipment;Business Products & Services;Italy;01-09;90.7
001C000001BVsIdIAL;certified;Storefront;Retail;France;1000;86.5
001C000001BVsIdIAL;certified;Storefront;Retail;France;1000;86.5
001C000001BVsIdIAL;certified;Storefront;Retail;France;1000;97.2
001C0000018PyIQIA0;certified;Food & Beverage;Consumer Products & Services;United States;50-249;121.8
001C0000018PyIQIA0;certified;Food & Beverage;Consumer Products & Services;United States;50-249;136.7
001C0000018PyIQIA0;certified;Food & Beverage;Consumer Products & Services;United States;50-249;102.7
001C000001ghYl0IAE;certified;Agricultural Services;Agriculture;Denmark;50-249;83.3
001C000001a04emIAA;certified;Equity Investor - Developed Markets;Financial Services;United States;10-49;112.1
001C000001a04emIAA;certified;Equity Investor - Developed Markets;Financial Services;United States;01-09;87.9
0013b00001qoibcAAA;certified;Architecture/Design/Planning;Building;United Kingdom;250-999;101.5
0013b00001wssCkAAI;certified;;;United Kingdom;0;94.3
0013b00001rGgMxAAK;certified;Sustainability Consulting;Business Products & Services;United States;0;90.8
001C0000012drG2IAI;certified;Food & Beverage;Consumer Products & Services;Netherlands The;50-249;125.0
001C0000012drG2IAI;certified;Food & Beverage;Consumer Products & Services;Netherlands The;50-249;100.9
001C0000012drG2IAI;certified;Food & Beverage;Consumer Products & Services;Netherlands The;10-49;113.1
001C0000012drG2IAI;certified;Food & Beverage;Consumer Products & Services;Netherlands The;10-49;95.9
001C000001mWkgZIAS;certified;IT Software & Services/Web Design;Business Products & Services;United States;01-09;107.6
001C000001a2QJZIA2;certified;Home & Personal Care;Consumer Products & Services;United Kingdom;10-49;108.4
001C000001a2QJZIA2;certified;Home & Personal Care;Consumer Products & Services;United Kingdom;01-09;106.9
001C0000019ubRMIAY;certified;Research & Design;Business Products & Services;United States;10-49;81.8
001C0000019ubRMIAY;certified;Research & Design;Business Products & Services;United States;01-09;88.5
001C000001agLXMIA2;certified;Contractors & Builders;Building;United States;01-09;82.3
001C000001ahp2TIAQ;certified;Film & Music Production;Media;United Kingdom;10-49;93.4
001C000001ahp2TIAQ;certified;Film & Music Production;Media;United Kingdom;10-49;89.1
001C000000rqhwDIAQ;certified;Home & Personal Care;Consumer Products & Services;United States;01-09;109.2
001C000000rqhwDIAQ;certified;Home & Personal Care;Consumer Products & Services;United States;01-09;95.1
001C000000rqhwDIAQ;certified;Home & Personal Care;Consumer Products & Services;United States;01-09;118.7
001C000000rqhwDIAQ;certified;Home & Personal Care;Consumer Products & Services;United States;0;82.1
001C000001nkCGwIAM;certified;Home & Personal Care;Consumer Products & Services;Portugal;10-49;86.0
001C0000011XrODIA0;certified;Management and Financial Consulting;Business Products & Services;United States;01-09;96.6
001C0000011XrODIA0;certified;Management and Financial Consulting;Business Products & Services;United States;01-09;126.4
001C0000011XrODIA0;certified;Management and Financial Consulting;Business Products & Services;United States;01-09;130.7
001C0000011XrODIA0;certified;Management and Financial Consulting;Business Products & Services;United States;01-09;116.2
001C000001NuEVDIA3;certified;Sustainability Consulting;Business Products & Services;Italy;01-09;110.6
001C000001NuEVDIA3;certified;Sustainability Consulting;Business Products & Services;Italy;01-09;96.2
001C000001R0U4CIAV;certified;Sustainability Consulting;Business Products & Services;Australia;10-49;85.9
001C000001P8VCSIA3;certified;Food & Beverage;Consumer Products & Services;Germany;50-249;92.9
001C000001P8VCSIA3;certified;Food & Beverage;Consumer Products & Services;Germany;50-249;92.5
001C000001P8VCSIA3;certified;Food & Beverage;Consumer Products & Services;Germany;10-49;94.7
0018000000gJTjGAAW;certified;Sustainability Consulting;Business Products & Services;Canada;01-09;125.6
0018000000gJTjGAAW;certified;Sustainability Consulting;Business Products & Services;Canada;01-09;123.7
0018000000gJTjGAAW;certified;Sustainability Consulting;Business Products & Services;Canada;01-09;123.7
0018000000gJTjGAAW;certified;Sustainability Consulting;Business Products & Services;Canada;01-09;119.4
001C000001ciHaWIAU;certified;Investment Advisor;Financial Services;Switzerland;50-249;116.1
001C000001D3OcVIAV;certified;Marketing & Communications Services;Business Products & Services;Canada;0;83.0
001C000001D3OcVIAV;certified;Marketing & Communications Services;Business Products & Services;Canada;0;82.8
001C000001D3OcVIAV;certified;Marketing & Communications Services;Business Products & Services;Canada;0;82.5
001C000001df6fyIAA;certified;Other;Financial Services;Spain;10-49;133.8
001C000001df6fyIAA;certified;Other;Financial Services;Spain;01-09;95.2
0018000000OO2j3AAD;certified;Investment Advisor;Financial Services;United States;50-249;130.9
0018000000OO2j3AAD;certified;Investment Advisor;Financial Services;United States;10-49;133.0
0018000000OO2j3AAD;certified;Investment Advisor;Financial Services;United States;10-49;142.7
0018000000OO2j3AAD;certified;Investment Advisor;Financial Services;United States;10-49;104.6
0018000000OO2jKAAT;certified;Sports Equipment  Toys & Accessories;Consumer Products & Services;United States;0;91.6
0018000000OO2jKAAT;certified;Sports Equipment  Toys & Accessories;Consumer Products & Services;United States;01-09;121.8
0018000000OO2jKAAT;certified;Sports Equipment  Toys & Accessories;Consumer Products & Services;United States;01-09;105.5
0018000000OO2j8AAD;certified;Fine Arts;Consumer Products & Services;United States;0;99.5
0018000000OO2j8AAD;certified;Fine Arts;Consumer Products & Services;United States;0;131.3
0018000000OO2j8AAD;certified;Fine Arts;Consumer Products & Services;United States;0;86.6
0018000000OO2j8AAD;certified;Fine Arts;Consumer Products & Services;United States;0;90.6
001C0000015rPOkIAM;certified;Pet Products;Consumer Products & Services;United States;50-249;101.3
001C0000015rPOkIAM;certified;Pet Products;Consumer Products & Services;United States;50-249;93.0
001C0000015rPOkIAM;certified;Pet Products;Consumer Products & Services;United States;50-249;97.7
001C0000015rPOkIAM;certified;Pet Products;Consumer Products & Services;United States;50-249;94.6
0013b00001p3dw8AAA;certified;Apparel  Footwear & Accessories;Consumer Products & Services;Australia;50-249;95.0
001C000001NtSErIAN;certified;Food & Beverage;Consumer Products & Services;United Kingdom;50-249;82.0
0018000000OO2kkAAD;certified;Home & Personal Care;Consumer Products & Services;United States;50-249;114.5
0018000000OO2kkAAD;certified;Home & Personal Care;Consumer Products & Services;United States;50-249;120.4
0018000000OO2kkAAD;certified;Home & Personal Care;Consumer Products & Services;United States;50-249;125.1
0018000000OO2kkAAD;certified;Home & Personal Care;Consumer Products & Services;United States;50-249;117.3
001C000001eYdxGIAS;certified;Nonprofit Consulting & Fundraising;Business Products & Services;United States;01-09;85.2
001C000001FJDkFIAX;certified;Other;Financial Services;Australia;0;102.5
001C000001FJDkFIAX;certified;Other;Financial Services;Australia;01-09;107.6
0013b00001rFNhsAAG;certified;Research & Design;Business Products & Services;United Kingdom;0;89.9
001C000001F7eqLIAR;certified;Renewable Energy Generation & Installation;Energy & Environmental Services;United States;50-249;90.0
001C000001F7eqLIAR;certified;Renewable Energy Generation & Installation;Energy & Environmental Services;United States;50-249;81.3
001C000001Qz0BtIAJ;certified;Investment Advisor;Financial Services;Australia;10-49;80.3
001C000001Qz0BtIAJ;certified;Investment Advisor;Financial Services;Australia;10-49;88.9
001C000001fhKBFIA2;certified;Food & Beverage;Consumer Products & Services;United Kingdom;10-49;81.4
001C000001fhWtYIAU;certified;Insurance;Financial Services;France;10-49;81.6
001C000001EAZ5UIAX;certified;Management and Financial Consulting;Business Products & Services;Portugal;10-49;91.7
001C000001EAZ5UIAX;certified;Management and Financial Consulting;Business Products & Services;Portugal;10-49;81.8
0018000000PSEgFAAX;certified;Nonprofit Consulting & Fundraising;Business Products & Services;United States;10-49;120.3
0018000000PSEgFAAX;certified;Nonprofit Consulting & Fundraising;Business Products & Services;United States;10-49;128.6
0018000000PSEgFAAX;certified;Nonprofit Consulting & Fundraising;Business Products & Services;United States;10-49;134.8
0018000000WEgqqAAD;certified;Other;Business Products & Services;United States;0;81.6
0018000000WEgqqAAD;certified;Other;Business Products & Services;United States;0;113.6
0018000000WEgqqAAD;certified;Other;Business Products & Services;United States;0;84.6
001C000000myJgWIAU;certified;Investment Advisor;Financial Services;United States;01-09;124.1
001C000000pLj9YIAS;certified;Apparel  Footwear & Accessories;Consumer Products & Services;United States;10-49;84.1
001C000000pLj9YIAS;certified;Apparel  Footwear & Accessories;Consumer Products & Services;United States;10-49;80.1
001C000000pLj9YIAS;certified;Apparel  Footwear & Accessories;Consumer Products & Services;United States;01-09;110.4
001C0000014RG2EIAW;certified;Books & Media;Consumer Products & Services;Canada;01-09;107.8
001C0000014RG2EIAW;certified;Books & Media;Consumer Products & Services;Canada;01-09;105.2
001C000001ghUY0IAM;certified;Jewelry;Consumer Products & Services;United Kingdom;0;87.6
001C000001cC8gIIAS;certified;Food & Beverage;Consumer Products & Services;New Zealand;10-49;82.8
001C0000013ypjWIAQ;certified;Home & Personal Care;Consumer Products & Services;United States;50-249;82.4
001C0000013ypjWIAQ;certified;Home & Personal Care;Consumer Products & Services;United States;50-249;88.6
001C000000yjWhsIAE;certified;Management and Financial Consulting;Business Products & Services;Canada;0;121.0
001C000000yjWhsIAE;certified;Management and Financial Consulting;Business Products & Services;Canada;0;97.1
001C000000yjWhsIAE;certified;Management and Financial Consulting;Business Products & Services;Canada;0;108.2
001C000000yjWhsIAE;certified;Management and Financial Consulting;Business Products & Services;Canada;0;96.6
001C000001HY0XXIA1;certified;Education & Training Services;Education & Training Services;Australia;50-249;81.2
